id,abbreviation,full_name,elr,lor,mileage_from_ch,mileage_to_ch,source_doc,source_page,loaded_at
37241,P2,Platform 2 line,MAS,NW9001,13060.0,13260.0,London North Western (North) Sectional Appendix March 2026.pdf,801,2026-04-30T10:47:49.403070
37242,UHV,Up Hope Valley,MAS,NW9001,13060.0,13260.0,London North Western (North) Sectional Appendix March 2026.pdf,801,2026-04-30T10:47:49.403070
37243,UM,Up Main,MAS,NW9001,13060.0,13260.0,London North Western (North) Sectional Appendix March 2026.pdf,801,2026-04-30T10:47:49.403070
37244,DM,Down Main,MAS,NW9001,13260.0,13870.0,London North Western (North) Sectional Appendix March 2026.pdf,802,2026-04-30T10:47:49.403070
37245,IQ,,MAS,NW9001,13260.0,13870.0,London North Western (North) Sectional Appendix March 2026.pdf,802,2026-04-30T10:47:49.403070
37246,P1,Platform 1 line,MAS,NW9001,13260.0,13870.0,London North Western (North) Sectional Appendix March 2026.pdf,802,2026-04-30T10:47:49.403070
37247,P2,Platform 2 line,MAS,NW9001,13260.0,13870.0,London North Western (North) Sectional Appendix March 2026.pdf,802,2026-04-30T10:47:49.403070
37248,UM,Up Main,MAS,NW9001,13260.0,13870.0,London North Western (North) Sectional Appendix March 2026.pdf,802,2026-04-30T10:47:49.403070
37249,D&UC,Down & Up Chord,MAS,NW9001,13870.0,13921.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37250,D&UG,Down & Up Goods,MAS,NW9001,13870.0,13921.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37251,DM,Down Main,MAS,NW9001,13870.0,13921.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37252,MU,,MAS,NW9001,13870.0,13921.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37253,P1,Platform 1 line,MAS,NW9001,13870.0,13921.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37254,P2,Platform 2 line,MAS,NW9001,13870.0,13921.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37255,RO1,,MAS,NW9001,13870.0,13921.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37256,UM,Up Main,MAS,NW9001,13870.0,13921.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37257,D&UC,Down & Up Chord,TTA1,NW9001,13479.0,13580.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37258,D&UG,Down & Up Goods,TTA1,NW9001,13479.0,13580.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37259,DM,Down Main,TTA1,NW9001,13479.0,13580.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37260,MU,,TTA1,NW9001,13479.0,13580.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37261,P1,Platform 1 line,TTA1,NW9001,13479.0,13580.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37262,P2,Platform 2 line,TTA1,NW9001,13479.0,13580.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37263,RO1,,TTA1,NW9001,13479.0,13580.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37264,UM,Up Main,TTA1,NW9001,13479.0,13580.0,London North Western (North) Sectional Appendix March 2026.pdf,803,2026-04-30T10:47:49.403070
37265,DM,Down Main,TTA1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37266,DRm,Down Romiley,TTA1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37267,IQ,,TTA1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37268,UGL,Up Goods Loop,TTA1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37269,UM,Up Main,TTA1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37270,URm,Up Romiley,TTA1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37271,DM,Down Main,NMC1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37272,DRm,Down Romiley,NMC1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37273,IQ,,NMC1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37274,UGL,Up Goods Loop,NMC1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37275,UM,Up Main,NMC1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37276,URm,Up Romiley,NMC1,NW9001,13580.0,13825.0,London North Western (North) Sectional Appendix March 2026.pdf,804,2026-04-30T10:47:49.403070
37277,DCL,Down Cheadle Loop,NMC1,NW9001,13825.0,14200.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37278,DHV,Down Hope Valley,NMC1,NW9001,13825.0,14200.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37279,DM,Down Main,NMC1,NW9001,13825.0,14200.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37280,LL,,NMC1,NW9001,13825.0,14200.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37281,U&DC,Up & Down Cheadle,NMC1,NW9001,13825.0,14200.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37282,U&DHV,Up & Down Hope Valley,NMC1,NW9001,13825.0,14200.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37283,UHV,Up Hope Valley,NMC1,NW9001,13825.0,14200.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37284,UM,Up Main,NMC1,NW9001,13825.0,14200.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37285,DCL,Down Cheadle Loop,HGC,NW9001,200.0,223.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37286,DHV,Down Hope Valley,HGC,NW9001,200.0,223.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37287,DM,Down Main,HGC,NW9001,200.0,223.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37288,LL,,HGC,NW9001,200.0,223.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37289,U&DC,Up & Down Cheadle,HGC,NW9001,200.0,223.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37290,U&DHV,Up & Down Hope Valley,HGC,NW9001,200.0,223.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37291,UHV,Up Hope Valley,HGC,NW9001,200.0,223.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37292,UM,Up Main,HGC,NW9001,200.0,223.0,London North Western (North) Sectional Appendix March 2026.pdf,805,2026-04-30T10:47:49.403070
37293,DB,Down Buxton,HGC,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37294,DHV,Down Hope Valley,HGC,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37295,P1,Platform 1 line,HGC,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37296,P2,Platform 2 line,HGC,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37297,U&DHV,Up & Down Hope Valley,HGC,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37298,UB,Up Buxton,HGC,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37299,UHV,Up Hope Valley,HGC,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37300,DB,Down Buxton,BEJ,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37301,DHV,Down Hope Valley,BEJ,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37302,P1,Platform 1 line,BEJ,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37303,P2,Platform 2 line,BEJ,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37304,U&DHV,Up & Down Hope Valley,BEJ,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37305,UB,Up Buxton,BEJ,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37306,UHV,Up Hope Valley,BEJ,NW9001,120.0,200.0,London North Western (North) Sectional Appendix March 2026.pdf,806,2026-04-30T10:47:49.403070
37307,DHV,Down Hope Valley,BEJ,NW9001,0.0,105.0,London North Western (North) Sectional Appendix March 2026.pdf,807,2026-04-30T10:47:49.403070
37308,DN LIV,Down Liverpool,BEJ,NW9001,0.0,105.0,London North Western (North) Sectional Appendix March 2026.pdf,807,2026-04-30T10:47:49.403070
37309,P1,Platform 1 line,BEJ,NW9001,0.0,105.0,London North Western (North) Sectional Appendix March 2026.pdf,807,2026-04-30T10:47:49.403070
37310,P2,Platform 2 line,BEJ,NW9001,0.0,105.0,London North Western (North) Sectional Appendix March 2026.pdf,807,2026-04-30T10:47:49.403070
37311,UHV,Up Hope Valley,BEJ,NW9001,0.0,105.0,London North Western (North) Sectional Appendix March 2026.pdf,807,2026-04-30T10:47:49.403070
37312,UP LIV,Up Liverpool,BEJ,NW9001,0.0,105.0,London North Western (North) Sectional Appendix March 2026.pdf,807,2026-04-30T10:47:49.403070
37313,Cl,,CYC,NW9003,13409.0,13474.0,London North Western (North) Sectional Appendix March 2026.pdf,809,2026-04-30T10:47:49.403070
37314,Peak,,CYC,NW9003,13409.0,13474.0,London North Western (North) Sectional Appendix March 2026.pdf,809,2026-04-30T10:47:49.403070
37315,DG,Down Goods,CNB1,NW9005,13334.0,13479.0,London North Western (North) Sectional Appendix March 2026.pdf,810,2026-04-30T10:47:49.403070
37316,UG,Up Goods,CNB1,NW9005,13334.0,13479.0,London North Western (North) Sectional Appendix March 2026.pdf,810,2026-04-30T10:47:49.403070
37317,DG,Down Goods,CNB1,NW9005,13107.0,13334.0,London North Western (North) Sectional Appendix March 2026.pdf,811,2026-04-30T10:47:49.403070
37318,III,,CNB1,NW9005,13107.0,13334.0,London North Western (North) Sectional Appendix March 2026.pdf,811,2026-04-30T10:47:49.403070
37319,No.1 SS,No.1 Storage Siding,CNB1,NW9005,13107.0,13334.0,London North Western (North) Sectional Appendix March 2026.pdf,811,2026-04-30T10:47:49.403070
37320,No.2 SS,No.2 Storage Siding,CNB1,NW9005,13107.0,13334.0,London North Western (North) Sectional Appendix March 2026.pdf,811,2026-04-30T10:47:49.403070
37321,UG,Up Goods,CNB1,NW9005,13107.0,13334.0,London North Western (North) Sectional Appendix March 2026.pdf,811,2026-04-30T10:47:49.403070
37322,D&UTS,,CNB1,NW9005,13064.0,13106.0,London North Western (North) Sectional Appendix March 2026.pdf,812,2026-04-30T10:47:49.403070
37323,DG,Down Goods,CNB1,NW9005,13064.0,13106.0,London North Western (North) Sectional Appendix March 2026.pdf,812,2026-04-30T10:47:49.403070
37324,L4SL,,CNB1,NW9005,13064.0,13106.0,London North Western (North) Sectional Appendix March 2026.pdf,812,2026-04-30T10:47:49.403070
37325,UG,Up Goods,CNB1,NW9005,13064.0,13106.0,London North Western (North) Sectional Appendix March 2026.pdf,812,2026-04-30T10:47:49.403070
37326,D&UG,,CNB1,NW9005,12973.0,13050.0,London North Western (North) Sectional Appendix March 2026.pdf,813,2026-04-30T10:47:49.403070
37327,D&UTS,Down & Up Through Siding,CNB1,NW9005,12973.0,13050.0,London North Western (North) Sectional Appendix March 2026.pdf,813,2026-04-30T10:47:49.403070
37328,DG,Down Goods,CNB1,NW9005,12973.0,13050.0,London North Western (North) Sectional Appendix March 2026.pdf,813,2026-04-30T10:47:49.403070
37329,UG,Up Goods,CNB1,NW9005,12973.0,13050.0,London North Western (North) Sectional Appendix March 2026.pdf,813,2026-04-30T10:47:49.403070
37330,D&UG,,CNB1,NW9005,12885.0,12954.0,London North Western (North) Sectional Appendix March 2026.pdf,814,2026-04-30T10:47:49.403070
37331,D&UG,,CNB2,NW9005,0.0,28.0,London North Western (North) Sectional Appendix March 2026.pdf,814,2026-04-30T10:47:49.403070
37332,D&UG,,CNB3,NW9005,12895.0,12952.0,London North Western (North) Sectional Appendix March 2026.pdf,814,2026-04-30T10:47:49.403070
37333,D&UH,Down & Up Hindlow,CNB3,NW9005,12960.0,13212.0,London North Western (North) Sectional Appendix March 2026.pdf,815,2026-04-30T10:47:49.403070
37334,Ej,,CNB3,NW9005,12960.0,13212.0,London North Western (North) Sectional Appendix March 2026.pdf,815,2026-04-30T10:47:49.403070
37335,HS,Holding Siding,CNB3,NW9005,12960.0,13212.0,London North Western (North) Sectional Appendix March 2026.pdf,815,2026-04-30T10:47:49.403070
37336,U&DGR,,CNB3,NW9005,12960.0,13212.0,London North Western (North) Sectional Appendix March 2026.pdf,815,2026-04-30T10:47:49.403070
37337,D&UH,Down & Up Hindlow,CNB4,NW9005,12960.0,13212.0,London North Western (North) Sectional Appendix March 2026.pdf,815,2026-04-30T10:47:49.403070
37338,Ej,,CNB4,NW9005,12960.0,13212.0,London North Western (North) Sectional Appendix March 2026.pdf,815,2026-04-30T10:47:49.403070
37339,HS,Holding Siding,CNB4,NW9005,12960.0,13212.0,London North Western (North) Sectional Appendix March 2026.pdf,815,2026-04-30T10:47:49.403070
37340,U&DGR,,CNB4,NW9005,12960.0,13212.0,London North Western (North) Sectional Appendix March 2026.pdf,815,2026-04-30T10:47:49.403070
37341,DR,,TTA1,NW9007,13748.0,13860.0,London North Western (North) Sectional Appendix March 2026.pdf,817,2026-04-30T10:47:49.403070
37342,P1,Platform 1 line,TTA1,NW9007,13748.0,13860.0,London North Western (North) Sectional Appendix March 2026.pdf,817,2026-04-30T10:47:49.403070
37343,P2,Platform 2 line,TTA1,NW9007,13748.0,13860.0,London North Western (North) Sectional Appendix March 2026.pdf,817,2026-04-30T10:47:49.403070
37344,UR,,TTA1,NW9007,13748.0,13860.0,London North Western (North) Sectional Appendix March 2026.pdf,817,2026-04-30T10:47:49.403070
37345,DR,,TTA1,NW9007,13860.0,14178.0,London North Western (North) Sectional Appendix March 2026.pdf,818,2026-04-30T10:47:49.403070
37346,UR,,TTA1,NW9007,13860.0,14178.0,London North Western (North) Sectional Appendix March 2026.pdf,818,2026-04-30T10:47:49.403070
37347,DR,Down Romiley,TTA1,NW9007,14178.0,14380.0,London North Western (North) Sectional Appendix March 2026.pdf,819,2026-04-30T10:47:49.403070
37348,Hill,,TTA1,NW9007,14178.0,14380.0,London North Western (North) Sectional Appendix March 2026.pdf,819,2026-04-30T10:47:49.403070
37349,ORB,Down Reddish Branch,TTA1,NW9007,14178.0,14380.0,London North Western (North) Sectional Appendix March 2026.pdf,819,2026-04-30T10:47:49.403070
37350,Rose,,TTA1,NW9007,14178.0,14380.0,London North Western (North) Sectional Appendix March 2026.pdf,819,2026-04-30T10:47:49.403070
37351,UR,Up Romiley,TTA1,NW9007,14178.0,14380.0,London North Western (North) Sectional Appendix March 2026.pdf,819,2026-04-30T10:47:49.403070
37352,URB,Up Reddish Branch,TTA1,NW9007,14178.0,14380.0,London North Western (North) Sectional Appendix March 2026.pdf,819,2026-04-30T10:47:49.403070
37353,DRB,,TTA1,NW9007,14380.0,14480.0,London North Western (North) Sectional Appendix March 2026.pdf,820,2026-04-30T10:47:49.403070
37354,URB,,TTA1,NW9007,14380.0,14480.0,London North Western (North) Sectional Appendix March 2026.pdf,820,2026-04-30T10:47:49.403070
37355,DRB,,TTA2,NW9007,3437.0,3704.0,London North Western (North) Sectional Appendix March 2026.pdf,820,2026-04-30T10:47:49.403070
37356,URB,,TTA2,NW9007,3437.0,3704.0,London North Western (North) Sectional Appendix March 2026.pdf,820,2026-04-30T10:47:49.403070
37357,DRm,Down Romiley,RYH1,NW9011,14273.0,14364.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37358,DWB,Down Woodley Branch,RYH1,NW9011,14273.0,14364.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37359,ORB,Down Reddish Branch,RYH1,NW9011,14273.0,14364.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37360,P1,Platform 1 line,RYH1,NW9011,14273.0,14364.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37361,P2,Platform 2 line,RYH1,NW9011,14273.0,14364.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37362,URB,Up Reddish Branch,RYH1,NW9011,14273.0,14364.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37363,URm,Up Romiley,RYH1,NW9011,14273.0,14364.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37364,UWB,Up Woodley Branch,RYH1,NW9011,14273.0,14364.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37365,DRm,Down Romiley,RYH2,NW9011,680.0,714.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37366,DWB,Down Woodley Branch,RYH2,NW9011,680.0,714.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37367,ORB,Down Reddish Branch,RYH2,NW9011,680.0,714.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37368,P1,Platform 1 line,RYH2,NW9011,680.0,714.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37369,P2,Platform 2 line,RYH2,NW9011,680.0,714.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37370,URB,Up Reddish Branch,RYH2,NW9011,680.0,714.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
37371,URm,Up Romiley,RYH2,NW9011,680.0,714.0,London North Western (North) Sectional Appendix March 2026.pdf,822,2026-04-30T10:47:49.403070
