elr,mileage_raw,mileage_ch,mileage_decimal,type,name,easting,northing,latitude,longitude
MLG2,36.0745,36m 34ch,36.0745,Authorised Access Point '-' Road'-'Rail Machines,Macleans Level Crossing,168096.7,792543.8,56.96599,-5.8155
MLG2,36.1300,36m 59ch,36.13,Authorised Access Point '-' Road'-'Rail Machines,MORAR STATION OFF A830.,167784.0,792917.0,56.96918,-5.82097
MLG2,37.1306,37m 59ch,37.1306,Authorised Access Point '-' Pedestrian,LILYPOND PEDESTRIAN ACCESS POINT,167589.2,794437.8,56.98271,-5.82557
MLG2,38.1000,38m 45ch,38.1,Authorised Access Point '-' Pedestrian,Glasnacardoch overhead bridge,167555.0,796057.0,56.99721,-5.82762
MLG2,39.0769,39m 35ch,39.0769,Authorised Access Point '-' Vehicle,MALLAIG ACCESS POINT VEHICLE,167509.3,796985.8,57.00551,-5.82923
MLG2,39.0769,39m 35ch,39.0769,Authorised Access Point '-' Road'-'Rail Machines,MALLAIG STN 3600,167506.7,796987.8,57.00553,-5.82927
MLN1,0.0068,0m 03ch,0.0068,Authorised Access Point '-' Vehicle,Paddington Plats 10 and 11  AGONY ACCESS POINT,526629.0,181308.0,51.516,-0.17483
MLN1,0.0110,0m 05ch,0.011,Authorised Access Point '-' Vehicle,Paddington Platform 1 AGONY ACCESS POINT,526629.0,181308.0,51.516,-0.17483
MLN1,0.0110,0m 05ch,0.011,Authorised Access Point '-' Vehicle,Paddington Platforms 2 and 3  AGONY ACCESS POI,526629.0,181308.0,51.516,-0.17483
MLN1,0.0262,0m 12ch,0.0262,Authorised Access Point '-' Pedestrian,Platform 14 AGONY ACCESS POINT,526629.0,181308.0,51.516,-0.17483
MLN1,0.0405,0m 18ch,0.0405,Authorised Access Point '-' Vehicle,Paddington Platforms 8 and 9  AGONY ACCESS POI,526629.0,181308.0,51.516,-0.17483
MLN1,0.0405,0m 18ch,0.0405,Authorised Access Point '-' Vehicle,Paddington Platforms 6 and 7  AGONY ACCESS POI,526629.0,181308.0,51.516,-0.17483
MLN1,0.0462,0m 21ch,0.0462,Authorised Access Point '-' Vehicle,Paddington Platforms 4 and 5  AGONY ACCESS POI,526629.0,181308.0,51.516,-0.17483
MLN1,0.0550,0m 25ch,0.055,Authorised Access Point '-' Pedestrian,London Paddington Station AGONY ACCESS POINT,526629.0,181308.0,51.516,-0.17483
MLN1,0.0550,0m 25ch,0.055,Authorised Access Point '-' Pedestrian,London Paddington Station AGONY ACCESS POINT,526629.0,181308.0,51.516,-0.17483
MLN1,0.0550,0m 25ch,0.055,Authorised Access Point '-' Vehicle,Station Approach Road AGONY ACCESS POINT,526629.0,181308.0,51.516,-0.17483
MLN1,0.0550,0m 25ch,0.055,Authorised Access Point '-' Pedestrian,London Paddington Station AGONY ACCESS POINT,526629.0,181308.0,51.516,-0.17483
MLN1,0.0550,0m 25ch,0.055,Authorised Access Point '-' Pedestrian,Paddington AGONY ACCESS POINT,526243.0,181518.0,51.51798,-0.18031
MLN1,0.0550,0m 25ch,0.055,Authorised Access Point '-' Vehicle,Paddington AGONY ACCESS POINT,526243.0,181518.0,51.51798,-0.18031
MLN1,0.0836,0m 38ch,0.0836,Authorised Access Point '-' Road'-'Rail Machines,Paddington Platform 1A,526007.0,181516.0,51.51801,-0.18371
MLN1,0.0836,0m 38ch,0.0836,Authorised Access Point '-' Vehicle,Paddington Platform 1A AGONY ACCESS POINT,526100.0,181509.0,51.51793,-0.18237
MLN1,0.1100,0m 50ch,0.11,Authorised Access Point '-' Pedestrian,Ranelagh Car Park,525840.0,181524.0,51.51812,-0.18612
MLN1,0.1474,0m 67ch,0.1474,Authorised Access Point '-' Pedestrian,Hampden Street Footbridge,525421.0,181576.0,51.51868,-0.19213
MLN1,0.1716,0m 78ch,0.1716,Authorised Access Point '-' Vehicle,Tarmac Topmix aggregate yard. AGONY ACCESS POI,525223.0,181711.0,51.51994,-0.19494
MLN1,1.0220,1m 10ch,1.022,Authorised Access Point '-' Road'-'Rail Machines,WestbournePark RRV AGONY ACCESS POINT,525015.0,181778.0,51.52059,-0.19791
MLN1,1.0440,1m 20ch,1.044,Authorised Access Point '-' Road'-'Rail Machines,Westbourne Park OHLE Depot,524820.0,181842.0,51.5212,-0.2007
MLN1,1.0770,1m 35ch,1.077,Authorised Access Point '-' Vehicle,St Ervans <Goldbourne Road>,525774.0,181557.0,51.51843,-0.18705
MLN1,1.1408,1m 64ch,1.1408,Authorised Access Point '-' Vehicle,Barlbury Gardens  AGONY ACCESS POINT,523871.0,182163.0,51.5243,-0.21426
MLN1,1.1562,1m 71ch,1.1562,Authorised Access Point '-' Road'-'Rail Machines,Norh Pole Depot RRAP,523832.0,182157.0,51.52425,-0.21482
MLN1,2.0000,2m 00ch,2.0,Authorised Access Point '-' Vehicle,Westbourne Park AGONY ACCESS POINT,523679.0,182201.0,51.52468,-0.21701
MLN1,2.0242,2m 11ch,2.0242,Authorised Access Point '-' Pedestrian,NORTH POLE LINE B,523459.0,182232.0,51.52501,-0.22017
MLN1,2.0418,2m 19ch,2.0418,Authorised Access Point '-' Road'-'Rail Machines,Kensal Green RRAP,523310.0,182272.0,51.5254,-0.2223
MLN1,3.0580,3m 26ch,3.058,Authorised Access Point '-' Road'-'Rail Machines,Old Oak Common,521589.0,181950.0,51.52288,-0.24721
MLN1,3.0770,3m 35ch,3.077,Authorised Access Point '-' Vehicle,Old Oak Common South,521183.0,181681.0,51.52055,-0.25315
MLN1,3.0880,3m 40ch,3.088,Authorised Access Point '-' Pedestrian,Old Oak Common Feeder Station AGONY ACCESS POI,521341.0,181802.0,51.5216,-0.25084
MLN1,4.0264,4m 12ch,4.0264,Authorised Access Point '-' Pedestrian,FRIARY ROAD AT ACTON MAIN,520419.0,181252.0,51.51686,-0.26431
MLN1,4.0434,4m 20ch,4.0434,Authorised Access Point '-' Pedestrian,Acton ML  '-' Model Railway Club,520285.0,181194.0,51.51636,-0.26626
MLN1,4.0462,4m 21ch,4.0462,Authorised Access Point '-' Pedestrian,Acton ML to Acton E. End Train Crew Relief Cabin,520285.0,181202.0,51.51644,-0.26626
MLN1,4.0462,4m 21ch,4.0462,Authorised Access Point '-' Pedestrian,Acton ML to Acton Middle Yard,520285.0,181202.0,51.51644,-0.26626
MLN1,4.0462,4m 21ch,4.0462,Authorised Access Point '-' Pedestrian,Acton ML Station,520285.0,181202.0,51.51644,-0.26626
MLN1,4.1320,4m 60ch,4.132,Authorised Access Point '-' Vehicle,Acton Yard West RRV,519529.0,181054.0,51.51527,-0.2772
MLN1,4.1584,4m 72ch,4.1584,Authorised Access Point '-' Vehicle,Noel Road,519168.0,180988.0,51.51475,-0.28242
MLN1,5.0602,5m 27ch,5.0602,Authorised Access Point '-' Pedestrian,Hanger Lane Bridge,518622.0,180935.0,51.51439,-0.2903
MLN1,5.1232,5m 56ch,5.1232,Authorised Access Point '-' Pedestrian,Ealing Broadway Station,518066.0,180909.0,51.51427,-0.29832
MLN1,6.0330,6m 15ch,6.033,Authorised Access Point '-' Vehicle,Longfield Avenue,517533.0,180843.0,51.51379,-0.30602
MLN1,6.0503,6m 23ch,6.0503,Authorised Access Point '-' Pedestrian,ST LEONARDS ROAD BRIDGE,517068.0,180810.0,51.51359,-0.31273
MLN1,6.1012,6m 46ch,6.1012,Authorised Access Point '-' Pedestrian,Waitrose Car Park,516683.0,180738.0,51.51302,-0.3183
MLN1,6.1122,6m 51ch,6.1122,Authorised Access Point '-' Pedestrian,Waitrose Car Park,516349.0,180683.0,51.5126,-0.32313
MLN1,6.1364,6m 62ch,6.1364,Authorised Access Point '-' Road'-'Rail Machines,Jacobs Ladder RRV,516270.0,180660.0,51.5124,-0.32428
MLN1,7.0440,7m 20ch,7.044,Authorised Access Point '-' Pedestrian,CHURCH ROAD,515570.0,180518.0,51.51127,-0.33441
MLN1,7.0594,7m 27ch,7.0594,Authorised Access Point '-' Pedestrian,Hanwell Station,515385.0,180507.0,51.51121,-0.33708
MLN1,8.0005,8m 00ch,8.0005,Authorised Access Point '-' Pedestrian,IRON BRIDGE,514287.0,180199.0,51.50867,-0.35299
MLN1,8.0220,8m 10ch,8.022,Authorised Access Point '-' Pedestrian,Iron Bridge,512820.0,179850.0,51.50582,-0.37424
MLN1,8.1276,8m 58ch,8.1276,Authorised Access Point '-' Pedestrian,Southall Preservation <Collet Way>,511097.0,179456.0,51.50262,-0.39918
MLN1,8.1430,8m 65ch,8.143,Authorised Access Point '-' Road'-'Rail Machines,New Easigrass,513280.0,179987.0,51.50696,-0.36757
MLN1,8.1451,8m 66ch,8.1451,Authorised Access Point '-' Road'-'Rail Machines,Southall Headshunt <Easigrass> RRV,513092.0,179932.0,51.50651,-0.37029
MLN1,9.0132,9m 06ch,9.0132,Authorised Access Point '-' Vehicle,Southall Station '-' Up Side,512702.0,179821.0,51.50559,-0.37595
MLN1,9.0132,9m 06ch,9.0132,Authorised Access Point '-' Vehicle,Southall Station  '-' Down Side,512810.0,179847.0,51.5058,-0.37438
MLN1,9.1320,9m 60ch,9.132,Authorised Access Point '-' Road'-'Rail Machines,Spencer Street RRV,511658.0,179504.0,51.50294,-0.39109
MLN1,10.0132,10m 06ch,10.0132,Authorised Access Point '-' Vehicle,Brent Road,511131.0,179431.0,51.50239,-0.3987
MLN1,10.0132,10m 06ch,10.0132,Authorised Access Point '-' Pedestrian,SOUTHALL WATERSIDE,511165.0,179485.0,51.50287,-0.39819
MLN1,10.0572,10m 26ch,10.0572,Authorised Access Point '-' Pedestrian,Southall West to /Hayes,510693.0,179417.0,51.50235,-0.40501
MLN1,10.0638,10m 29ch,10.0638,Authorised Access Point '-' Pedestrian,River Crane,510661.0,179414.0,51.50233,-0.40547
MLN1,10.0792,10m 36ch,10.0792,Authorised Access Point '-' Vehicle,Hayes Tarmac,510518.0,179425.0,51.50246,-0.40753
MLN1,10.1401,10m 64ch,10.1401,Authorised Access Point '-' Pedestrian,Hayes Station,512702.0,179821.0,51.50559,-0.37595
MLN1,10.1562,10m 71ch,10.1562,Authorised Access Point '-' Pedestrian,Hayes Station,509686.0,179411.0,51.50249,-0.41952
MLN1,10.1694,10m 77ch,10.1694,Authorised Access Point '-' Pedestrian,"Station Road, Hayes",509699.0,179415.0,51.50253,-0.41933
MLN1,11.0638,11m 29ch,11.0638,Authorised Access Point '-' Road'-'Rail Machines,Stockley Dawley Road Compound,509048.0,179528.0,51.50367,-0.42867
MLN1,11.1188,11m 54ch,11.1188,Authorised Access Point '-' Road'-'Rail Machines,Swallowfield Way,508557.0,179593.0,51.50435,-0.43572
MLN1,12.0000,12m 00ch,12.0,Authorised Access Point '-' Pedestrian,HG TIMBER,508078.0,179732.0,51.50569,-0.44258
MLN1,12.0154,12m 07ch,12.0154,Authorised Access Point '-' Pedestrian,Hayes Hanson <East End>,507944.0,179766.0,51.50602,-0.4445
MLN1,12.0528,12m 24ch,12.0528,Authorised Access Point '-' Pedestrian,Old Stockley Road Bridge,507605.0,179843.0,51.50678,-0.44936
MLN1,12.0836,12m 38ch,12.0836,Authorised Access Point '-' Road'-'Rail Machines,ARCHIE CLOSE,507355.0,179881.0,51.50717,-0.45295
MLN1,12.0836,12m 38ch,12.0836,Authorised Access Point '-' Road'-'Rail Machines,Piggeries <Hayes Hanson> RRV,507341.0,179925.0,51.50756,-0.45314
MLN1,12.1100,12m 50ch,12.11,Authorised Access Point '-' Pedestrian,West Drayton East,507163.0,179963.0,51.50794,-0.45569
MLN1,12.1616,12m 73ch,12.1616,Authorised Access Point '-' Pedestrian,Horton Road Bridge <North>,506507.0,180052.0,51.50886,-0.46511
MLN1,13.0374,13m 17ch,13.0374,Authorised Access Point '-' Pedestrian,West Drayton Station,506124.0,180090.0,51.50928,-0.47062
MLN1,13.0550,13m 25ch,13.055,Authorised Access Point '-' Pedestrian,West Drayton Station Approach,506007.0,180097.0,51.50936,-0.4723
MLN1,13.1364,13m 62ch,13.1364,Authorised Access Point '-' Pedestrian,FAIRWAY AVENUE,505272.0,180082.0,51.50937,-0.48289
MLN1,13.1394,13m 63ch,13.1394,Authorised Access Point '-' Pedestrian,WEST DRAYTON COAL YARD,505239.0,180117.0,51.50969,-0.48336
MLN1,14.0862,14m 39ch,14.0862,Authorised Access Point '-' Pedestrian,Iver East Water Works,504123.0,179989.0,51.50874,-0.49947
MLN1,14.1320,14m 60ch,14.132,Authorised Access Point '-' Pedestrian,Iver Station,503707.0,179904.0,51.50805,-0.50549
MLN1,14.1408,14m 64ch,14.1408,Authorised Access Point '-' Pedestrian,IVER STATION,503707.0,179881.0,51.50785,-0.5055
MLN1,14.1496,14m 68ch,14.1496,Authorised Access Point '-' Pedestrian,Iver Goods,503550.0,179909.0,51.50813,-0.50775
MLN1,15.0087,15m 04ch,15.0087,Authorised Access Point '-' Vehicle,Iver Goods,503234.0,179855.0,51.5077,-0.51232
MLN1,15.0286,15m 13ch,15.0286,Authorised Access Point '-' Road'-'Rail Machines,DOG KENNEL NORTH,503036.9,179828.5,51.5075,-0.51517
MLN1,15.1254,15m 57ch,15.1254,Authorised Access Point '-' Pedestrian,Langley East,502113.0,179763.0,51.50708,-0.5285
MLN1,15.1672,15m 76ch,15.1672,Authorised Access Point '-' Pedestrian,Langley '-' Shunters Cabin to Langley Oil Terminal,501786.0,179763.0,51.50714,-0.53321
MLN1,15.1748,15m 79ch,15.1748,Authorised Access Point '-' Pedestrian,Langley Station to Langley Oil Term,501715.0,179763.0,51.50715,-0.53423
MLN1,16.0396,16m 18ch,16.0396,Authorised Access Point '-' Pedestrian,Langley Station to Langley Oil Terminal,501346.0,179775.0,51.50732,-0.53954
MLN1,16.0396,16m 18ch,16.0396,Authorised Access Point '-' Pedestrian,Langley Station,501346.0,179775.0,51.50732,-0.53954
MLN1,16.0550,16m 25ch,16.055,Authorised Access Point '-' Vehicle,Langley West,501205.0,179778.0,51.50738,-0.54157
MLN1,16.0880,16m 40ch,16.088,Authorised Access Point '-' Road'-'Rail Machines,Langley to Dolphin <Langley West>,500890.0,179823.0,51.50784,-0.5461
MLN1,16.1210,16m 55ch,16.121,Authorised Access Point '-' Pedestrian,Deseronto Industrial Estate,500605.0,179822.0,51.50788,-0.5502
MLN1,17.0198,17m 09ch,17.0198,Authorised Access Point '-' Road'-'Rail Machines,Cherry Avenue,499800.0,179900.0,51.50872,-0.56178
MLN1,17.0396,17m 18ch,17.0396,Authorised Access Point '-' Vehicle,Dolphin Jn <Middlegreen Road>,499757.0,179895.0,51.50869,-0.5624
MLN1,17.0418,17m 19ch,17.0418,Authorised Access Point '-' Road'-'Rail Machines,Middlegreen Road West,512820.0,179850.0,51.50582,-0.37424
MLN1,17.1364,17m 62ch,17.1364,Authorised Access Point '-' Pedestrian,Slough East '-' Uxbridge Road,498871.0,180003.0,51.50981,-0.57513
MLN1,18.0110,18m 05ch,18.011,Authorised Access Point '-' Vehicle,Slough Wexham Road,498509.0,180040.0,51.51021,-0.58034
MLN1,18.0528,18m 24ch,18.0528,Authorised Access Point '-' Vehicle,Slough Station East,498116.0,180120.0,51.511,-0.58598
MLN1,18.0704,18m 32ch,18.0704,Authorised Access Point '-' Pedestrian,Slough Station Pfm 5,497877.0,180196.0,51.51172,-0.5894
MLN1,18.0770,18m 35ch,18.077,Authorised Access Point '-' Pedestrian,Slough Station,497141.0,180371.0,51.51342,-0.59995
MLN1,18.0770,18m 35ch,18.077,Authorised Access Point '-' Pedestrian,Slough,497141.0,180371.0,51.51342,-0.59995
MLN1,18.0880,18m 40ch,18.088,Authorised Access Point '-' Vehicle,Railway Terrace,497746.0,180225.0,51.512,-0.59128
MLN1,18.1012,18m 46ch,18.1012,Authorised Access Point '-' Vehicle,Slough Staff Car Park to Slough Panel Box/IECC,497802.0,180191.0,51.51169,-0.59048
MLN1,18.1298,18m 59ch,18.1298,Authorised Access Point '-' Road'-'Rail Machines,Slough Stranraer Gardens RRV,497373.0,180299.0,51.51273,-0.59663
MLN1,18.1408,18m 64ch,18.1408,Authorised Access Point '-' Road'-'Rail Machines,Slough Stranraer Gardens RRV,497373.0,180299.0,51.51273,-0.59663
MLN1,18.1562,18m 71ch,18.1562,Authorised Access Point '-' Pedestrian,Slough West Yard,497136.0,180395.0,51.51364,-0.60002
MLN1,19.0154,19m 07ch,19.0154,Authorised Access Point '-' Pedestrian,SALT HILL SUBWAY,496817.0,180467.9,51.51435,-0.6046
MLN1,19.0462,19m 21ch,19.0462,Authorised Access Point '-' Road'-'Rail Machines,Simpsons Recycling Yard,497373.0,180299.0,51.51273,-0.59663
MLN1,19.0594,19m 27ch,19.0594,Authorised Access Point '-' Pedestrian,Slough Estates Oil Terminal,496202.0,180714.0,51.51666,-0.61339
MLN1,19.1320,19m 60ch,19.132,Authorised Access Point '-' Pedestrian,Berwick Avenue,495453.0,181006.0,51.51942,-0.6241
MLN1,19.1650,19m 75ch,19.165,Authorised Access Point '-' Pedestrian,Leigh Road,495537.0,180968.0,51.51906,-0.6229
MLN1,20.0440,20m 20ch,20.044,Authorised Access Point '-' Pedestrian,Dover Road,495068.0,181126.0,51.52056,-0.62962
MLN1,20.1188,20m 54ch,20.1188,Authorised Access Point '-' Pedestrian,Burnham Lane,494388.0,181272.0,51.52199,-0.63938
MLN1,20.1562,20m 71ch,20.1562,Authorised Access Point '-' Pedestrian,Burnham East,494086.0,181366.0,51.52288,-0.6437
MLN1,20.1694,20m 77ch,20.1694,Authorised Access Point '-' Vehicle,Burnham Station,493947.0,181361.0,51.52286,-0.64571
MLN1,21.1474,21m 67ch,21.1474,Authorised Access Point '-' Road'-'Rail Machines,Coalmans Way RRV,492485.0,181412.0,51.52356,-0.66677
MLN1,22.0308,22m 14ch,22.0308,Authorised Access Point '-' Pedestrian,Hitcham Road,491695.0,181334.0,51.52299,-0.67817
MLN1,22.0616,22m 28ch,22.0616,Authorised Access Point '-' Road'-'Rail Machines,Taplow Yard,488482.0,180631.0,51.51718,-0.72465
MLN1,22.0792,22m 36ch,22.0792,Authorised Access Point '-' Pedestrian,Taplow Station,491503.0,181305.0,51.52276,-0.68095
MLN1,22.1408,22m 64ch,22.1408,Authorised Access Point '-' Pedestrian,Taplow  '-' Dumbell Bridge,491090.0,181222.0,51.52208,-0.68692
MLN1,23.0528,23m 24ch,23.0528,Authorised Access Point '-' Pedestrian,Maidenhead '-' Thames River Bridge,490298.0,181070.0,51.52084,-0.69837
MLN1,23.1188,23m 54ch,23.1188,Authorised Access Point '-' Pedestrian,Maidenhead  '-' Chauntry Road,489704.0,180958.0,51.51993,-0.70696
MLN1,23.1197,23m 54ch,23.1197,Authorised Access Point '-' Pedestrian,Oldfield Road Staircase '-' Maidenhead,523491.0,182254.0,51.5252,-0.2197
MLN1,23.1474,23m 67ch,23.1474,Authorised Access Point '-' Pedestrian,Maidenhead  '-' Forlease Road,489369.0,180889.0,51.51936,-0.7118
MLN1,24.0301,24m 14ch,24.0301,Authorised Access Point '-' Pedestrian,Maidenhead Station Platform 5,470200.0,173276.0,51.45362,-0.98957
MLN1,24.0418,24m 19ch,24.0418,Authorised Access Point '-' Pedestrian,Maidenhead Station,488749.0,180721.0,51.51795,-0.72078
MLN1,24.0616,24m 28ch,24.0616,Authorised Access Point '-' Road'-'Rail Machines,Maidenhead Station Car Park <Shoppenhangers Rd>,488482.0,180631.0,51.51718,-0.72465
MLN1,24.0616,24m 28ch,24.0616,Authorised Access Point '-' Road'-'Rail Machines,Maidenhead Station Car Park <Shoppenhangers Rd>,488482.0,180631.0,51.51718,-0.72465
MLN1,24.0814,24m 37ch,24.0814,Authorised Access Point '-' Pedestrian,Maidenhead <Shoppenhangers Road>,488473.0,180623.0,51.51711,-0.72478
MLN1,24.1232,24m 56ch,24.1232,Authorised Access Point '-' Vehicle,Maidenhead Sidings,488027.0,180500.0,51.51607,-0.73124
MLN1,25.0110,25m 05ch,25.011,Authorised Access Point '-' Pedestrian,Boyne Valley Road,487517.0,180295.0,51.51431,-0.73864
MLN1,25.0154,25m 07ch,25.0154,Authorised Access Point '-' Pedestrian,Croft Allotments,487454.0,180239.0,51.51382,-0.73956
MLN1,25.0264,25m 12ch,25.0264,Authorised Access Point '-' Pedestrian,Norden Road Bridge,487384.0,180223.0,51.51368,-0.74057
MLN1,25.1584,25m 72ch,25.1584,Authorised Access Point '-' Pedestrian,Maidenhead '-' Highfield Lane.,486242.0,179639.0,51.50861,-0.75717
MLN1,26.0462,26m 21ch,26.0462,Authorised Access Point '-' Road'-'Rail Machines,WHITE WALTHAM MAIDENHEAD RRAP,485095.0,179023.0,51.50324,-0.77385
MLN1,26.0638,26m 29ch,26.0638,Authorised Access Point '-' Road'-'Rail Machines,Cannon Lane <Old>,485926.0,179395.0,51.50646,-0.76178
MLN1,26.1386,26m 63ch,26.1386,Authorised Access Point '-' Pedestrian,Westacott Way <Maidenhead Business Park>,485095.0,179023.0,51.50324,-0.77385
MLN1,27.0990,27m 45ch,27.099,Authorised Access Point '-' Pedestrian,"Shottesbrook Farm,  Down side>",483856.0,178355.0,51.49742,-0.79185
MLN1,27.0990,27m 45ch,27.099,Authorised Access Point '-' Pedestrian,"Shottesbrook Farm,  Up Side>",483947.0,178408.0,51.49789,-0.79053
MLN1,28.0880,28m 40ch,28.088,Authorised Access Point '-' Pedestrian,Maidenhead '-' Weycock O/Bridge.,482618.0,177688.0,51.49161,-0.80984
MLN1,29.0428,29m 19ch,29.0428,Authorised Access Point '-' Pedestrian,Milley Bridge,481633.0,177144.0,51.48686,-0.82415
MLN1,29.0440,29m 20ch,29.044,Authorised Access Point '-' Road'-'Rail Machines,Milley Bridge RRV,481553.0,177118.0,51.48664,-0.82531
MLN1,29.0572,29m 26ch,29.0572,Authorised Access Point '-' Road'-'Rail Machines,Milley Bridge <Reliefs>,481594.0,177162.0,51.48703,-0.82471
MLN1,30.0110,30m 05ch,30.011,Authorised Access Point '-' Pedestrian,Twyford   Waltham Road,480492.0,176548.0,51.48167,-0.84072
MLN1,30.0792,30m 36ch,30.0792,Authorised Access Point '-' Pedestrian,Twyford '-' Ruscombe Church.,479605.0,176072.0,51.47751,-0.8536
MLN1,31.0000,31m 00ch,31.0,Authorised Access Point '-' Pedestrian,Twyford Station Up Side,479074.0,175784.0,51.475,-0.86131
MLN1,31.0000,31m 00ch,31.0,Authorised Access Point '-' Pedestrian,Twyford Station. Down Side,479078.0,175760.0,51.47478,-0.86126
MLN1,31.0396,31m 18ch,31.0396,Authorised Access Point '-' Road'-'Rail Machines,Twyford Station Car Park RRV,478756.0,175628.0,51.47364,-0.86592
MLN1,31.1342,31m 61ch,31.1342,Authorised Access Point '-' Pedestrian,Twyford West Relay Room,477968.0,175210.0,51.46999,-0.87736
MLN1,31.1496,31m 68ch,31.1496,Authorised Access Point '-' Pedestrian,Park Lane  a.k.a. Lands End,477870.0,175136.0,51.46934,-0.87879
MLN1,32.0044,32m 02ch,32.0044,Authorised Access Point '-' Road'-'Rail Machines,Wangels Copse  '-' Whitegates RRV,477654.0,175031.0,51.46842,-0.88192
MLN1,32.1298,32m 59ch,32.1298,Authorised Access Point '-' Pedestrian,Sonning '-' Duffield Road,476568.0,174517.0,51.46395,-0.89767
MLN1,32.1650,32m 75ch,32.165,Authorised Access Point '-' Pedestrian,Sonning Butts Hill Road,476350.0,174468.0,51.46354,-0.90081
MLN1,33.0000,33m 00ch,33.0,Authorised Access Point '-' Pedestrian,Sonning '-'Western Avenue,476190.0,174381.0,51.46278,-0.90314
MLN1,33.0660,33m 30ch,33.066,Authorised Access Point '-' Pedestrian,Warren Road a.k.a. Spider Bridge,475611.0,174206.0,51.46128,-0.91151
MLN1,33.0990,33m 45ch,33.099,Authorised Access Point '-' Pedestrian,"Bath Road, Sonning  '-' Up Side",475313.0,174133.0,51.46067,-0.91581
MLN1,33.1101,33m 50ch,33.1101,Authorised Access Point '-' Pedestrian,"Bath Road, Sonning '-'Down Side",475224.0,174093.0,51.46032,-0.9171
MLN1,34.0066,34m 03ch,34.0066,Authorised Access Point '-' Pedestrian,Shepherd House Hill '-'Power Grid,473814.0,173836.0,51.45819,-0.93745
MLN1,34.0528,34m 24ch,34.0528,Authorised Access Point '-' Pedestrian,Shepherds House Lane,474239.0,173883.0,51.45856,-0.93132
MLN1,34.1694,34m 77ch,34.1694,Authorised Access Point '-' Pedestrian,Kennet Mouth,473814.0,173832.0,51.45816,-0.93745
MLN1,35.0286,35m 13ch,35.0286,Authorised Access Point '-' Road'-'Rail Machines,Napier Road,472777.0,173808.0,51.45808,-0.95238
MLN1,35.0594,35m 27ch,35.0594,Authorised Access Point '-' Pedestrian,Kings Meadow,472509.0,173801.0,51.45805,-0.95624
MLN1,35.0910,35m 41ch,35.091,Authorised Access Point '-' Pedestrian,READING LOW LEVEL TO MLN1,472211.0,173786.0,51.45795,-0.96053
MLN1,35.0946,35m 43ch,35.0946,Authorised Access Point '-' Pedestrian,Reading Depot,472179.0,173812.0,51.45819,-0.96099
MLN1,35.1452,35m 66ch,35.1452,Authorised Access Point '-' Pedestrian,Vastern Road,471692.0,173867.0,51.45875,-0.96798
